Opening Rank,Closing Rank,Academic Program Name,Institute,Seat Type,Quota,Gender
287318,298395,"Computer Science and Engineering (4 Years, Bachelor of Technology)","School of Studies of Engineering and Technology, Guru Ghasidas Vishwavidyalaya, Bilaspur",SC,All India,Gender-Neutral
234588,287520,"Electrical Engineering (4 Years, Bachelor of Technology)","School of Studies of Engineering and Technology, Guru Ghasidas Vishwavidyalaya, Bilaspur",OPEN,All India,Gender-Neutral
291878,346282,"Electrical Engineering (4 Years, Bachelor of Technology)","School of Studies of Engineering and Technology, Guru Ghasidas Vishwavidyalaya, Bilaspur",EWS,All India,Gender-Neutral
288187,352642,"Electrical Engineering (4 Years, Bachelor of Technology)","School of Studies of Engineering and Technology, Guru Ghasidas Vishwavidyalaya, Bilaspur",OBC-NCL,All India,Gender-Neutral
435411,457699,"Electrical Engineering (4 Years, Bachelor of Technology)","School of Studies of Engineering and Technology, Guru Ghasidas Vishwavidyalaya, Bilaspur",SC,All India,Gender-Neutral
773139,864744,"Electrical Engineering (4 Years, Bachelor of Technology)","School of Studies of Engineering and Technology, Guru Ghasidas Vishwavidyalaya, Bilaspur",ST,All India,Gender-Neutral
185025,222843,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)","School of Studies of Engineering and Technology, Guru Ghasidas Vishwavidyalaya, Bilaspur",OPEN,All India,Gender-Neutral
225257,253782,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)","School of Studies of Engineering and Technology, Guru Ghasidas Vishwavidyalaya, Bilaspur",EWS,All India,Gender-Neutral
224999,269057,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)","School of Studies of Engineering and Technology, Guru Ghasidas Vishwavidyalaya, Bilaspur",OBC-NCL,All India,Gender-Neutral
368570,429508,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)","School of Studies of Engineering and Technology, Guru Ghasidas Vishwavidyalaya, Bilaspur",SC,All India,Gender-Neutral
724661,968237,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)","School of Studies of Engineering and Technology, Guru Ghasidas Vishwavidyalaya, Bilaspur",ST,All India,Gender-Neutral
469416,924208,"Industrial and Production Engineering (4 Years, Bachelor of Technology)","School of Studies of Engineering and Technology, Guru Ghasidas Vishwavidyalaya, Bilaspur",OPEN,All India,Gender-Neutral
1111457,1404639,"Industrial and Production Engineering (4 Years, Bachelor of Technology)","School of Studies of Engineering and Technology, Guru Ghasidas Vishwavidyalaya, Bilaspur",OBC-NCL,All India,Gender-Neutral
939807,1267558,"Industrial and Production Engineering (4 Years, Bachelor of Technology)","School of Studies of Engineering and Technology, Guru Ghasidas Vishwavidyalaya, Bilaspur",SC,All India,Gender-Neutral
164137,176607,"Information Technology (4 Years, Bachelor of Technology)","School of Studies of Engineering and Technology, Guru Ghasidas Vishwavidyalaya, Bilaspur",OPEN,All India,Gender-Neutral
180490,212402,"Information Technology (4 Years, Bachelor of Technology)","School of Studies of Engineering and Technology, Guru Ghasidas Vishwavidyalaya, Bilaspur",EWS,All India,Gender-Neutral
188052,231434,"Information Technology (4 Years, Bachelor of Technology)","School of Studies of Engineering and Technology, Guru Ghasidas Vishwavidyalaya, Bilaspur",OBC-NCL,All India,Gender-Neutral
359602,392186,"Information Technology (4 Years, Bachelor of Technology)","School of Studies of Engineering and Technology, Guru Ghasidas Vishwavidyalaya, Bilaspur",SC,All India,Gender-Neutral
288413,385580,"Mechanical Engineering (4 Years, Bachelor of Technology)","School of Studies of Engineering and Technology, Guru Ghasidas Vishwavidyalaya, Bilaspur",OPEN,All India,Gender-Neutral
394354,720703,"Mechanical Engineering (4 Years, Bachelor of Technology)","School of Studies of Engineering and Technology, Guru Ghasidas Vishwavidyalaya, Bilaspur",EWS,All India,Gender-Neutral
392622,857845,"Mechanical Engineering (4 Years, Bachelor of Technology)","School of Studies of Engineering and Technology, Guru Ghasidas Vishwavidyalaya, Bilaspur",OBC-NCL,All India,Gender-Neutral
459071,515925,"Mechanical Engineering (4 Years, Bachelor of Technology)","School of Studies of Engineering and Technology, Guru Ghasidas Vishwavidyalaya, Bilaspur",SC,All India,Gender-Neutral
850779,850779,"Mechanical Engineering (4 Years, Bachelor of Technology)","School of Studies of Engineering and Technology, Guru Ghasidas Vishwavidyalaya, Bilaspur",ST,All India,Gender-Neutral
86956,93596,"Computer Science and Engineering with Major in Artificial Intelligence (4 Years, Bachelor of Technology)","J.K. Institute of Applied Physics & Technology, Department of Electronics & Communication, University of Allahabad- Allahabad",OPEN,All India,Gender-Neutral
100167,102201,"Computer Science and Engineering with Major in Artificial Intelligence (4 Years, Bachelor of Technology)","J.K. Institute of Applied Physics & Technology, Department of Electronics & Communication, University of Allahabad- Allahabad",EWS,All India,Gender-Neutral
106422,116299,"Computer Science and Engineering with Major in Artificial Intelligence (4 Years, Bachelor of Technology)","J.K. Institute of Applied Physics & Technology, Department of Electronics & Communication, University of Allahabad- Allahabad",OBC-NCL,All India,Gender-Neutral
255860,264708,"Computer Science and Engineering with Major in Artificial Intelligence (4 Years, Bachelor of Technology)","J.K. Institute of Applied Physics & Technology, Department of Electronics & Communication, University of Allahabad- Allahabad",SC,All India,Gender-Neutral
118247,134774,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)","J.K. Institute of Applied Physics & Technology, Department of Electronics & Communication, University of Allahabad- Allahabad",OPEN,All India,Gender-Neutral
140038,180904,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)","J.K. Institute of Applied Physics & Technology, Department of Electronics & Communication, University of Allahabad- Allahabad",EWS,All India,Gender-Neutral
135993,176795,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)","J.K. Institute of Applied Physics & Technology, Department of Electronics & Communication, University of Allahabad- Allahabad",OBC-NCL,All India,Gender-Neutral
305153,310180,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)","J.K. Institute of Applied Physics & Technology, Department of Electronics & Communication, University of Allahabad- Allahabad",SC,All India,Gender-Neutral
1166402,1166402,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)","J.K. Institute of Applied Physics & Technology, Department of Electronics & Communication, University of Allahabad- Allahabad",ST,All India,Gender-Neutral
90963,110494,"Computer Science and Engineering (4 Years, Bachelor of Technology)","National Institute of Electronics and Information Technology, Aurangabad (Maharashtra)",OPEN,All India,Gender-Neutral
116287,144160,"Computer Science and Engineering (4 Years, Bachelor of Technology)","National Institute of Electronics and Information Technology, Aurangabad (Maharashtra)",EWS,All India,Gender-Neutral
113623,134015,"Computer Science and Engineering (4 Years, Bachelor of Technology)","National Institute of Electronics and Information Technology, Aurangabad (Maharashtra)",OBC-NCL,All India,Gender-Neutral
248220,255214,"Computer Science and Engineering (4 Years, Bachelor of Technology)","National Institute of Electronics and Information Technology, Aurangabad (Maharashtra)",SC,All India,Gender-Neutral
486932,486932,"Computer Science and Engineering (4 Years, Bachelor of Technology)","National Institute of Electronics and Information Technology, Aurangabad (Maharashtra)",ST,All India,Gender-Neutral
140375,166314,"Electronic Engineering (4 Years, Bachelor of Technology)","National Institute of Electronics and Information Technology, Aurangabad (Maharashtra)",OPEN,All India,Gender-Neutral
173624,243703,"Electronic Engineering (4 Years, Bachelor of Technology)","National Institute of Electronics and Information Technology, Aurangabad (Maharashtra)",EWS,All India,Gender-Neutral
172329,238743,"Electronic Engineering (4 Years, Bachelor of Technology)","National Institute of Electronics and Information Technology, Aurangabad (Maharashtra)",OBC-NCL,All India,Gender-Neutral
266797,291516,"Electronic Engineering (4 Years, Bachelor of Technology)","National Institute of Electronics and Information Technology, Aurangabad (Maharashtra)",SC,All India,Gender-Neutral
81412,85419,"Computer Engineering (4 Years, Bachelor of Technology)","National Institute of Advanced Manufacturing Technology, Ranchi",OPEN,All India,Gender-Neutral
85787,87304,"Computer Engineering (4 Years, Bachelor of Technology)","National Institute of Advanced Manufacturing Technology, Ranchi",OPEN,All India,Female-only (including Supernumerary)
93588,101169,"Computer Engineering (4 Years, Bachelor of Technology)","National Institute of Advanced Manufacturing Technology, Ranchi",EWS,All India,Gender-Neutral
92658,104510,"Computer Engineering (4 Years, Bachelor of Technology)","National Institute of Advanced Manufacturing Technology, Ranchi",OBC-NCL,All India,Gender-Neutral
133251,133251,"Computer Engineering (4 Years, Bachelor of Technology)","National Institute of Advanced Manufacturing Technology, Ranchi",OBC-NCL,All India,Female-only (including Supernumerary)
248299,248299,"Computer Engineering (4 Years, Bachelor of Technology)","National Institute of Advanced Manufacturing Technology, Ranchi",SC,All India,Gender-Neutral
273215,273215,"Computer Engineering (4 Years, Bachelor of Technology)","National Institute of Advanced Manufacturing Technology, Ranchi",SC,All India,Female-only (including Supernumerary)
457678,457678,"Computer Engineering (4 Years, Bachelor of Technology)","National Institute of Advanced Manufacturing Technology, Ranchi",ST,All India,Gender-Neutral
517322,517322,"Computer Engineering (4 Years, Bachelor of Technology)","National Institute of Advanced Manufacturing Technology, Ranchi",ST,All India,Female-only (including Supernumerary)
96342,104085,"Mechanical Engineering (4 Years, Bachelor of Technology)","National Institute of Advanced Manufacturing Technology, Ranchi",OPEN,All India,Gender-Neutral
115824,127316,"Mechanical Engineering (4 Years, Bachelor of Technology)","National Institute of Advanced Manufacturing Technology, Ranchi",EWS,All India,Gender-Neutral
227088,227088,"Mechanical Engineering (4 Years, Bachelor of Technology)","National Institute of Advanced Manufacturing Technology, Ranchi",EWS,All India,Female-only (including Supernumerary)
111172,116803,"Mechanical Engineering (4 Years, Bachelor of Technology)","National Institute of Advanced Manufacturing Technology, Ranchi",OBC-NCL,All India,Gender-Neutral
175665,175665,"Mechanical Engineering (4 Years, Bachelor of Technology)","National Institute of Advanced Manufacturing Technology, Ranchi",OBC-NCL,All India,Female-only (including Supernumerary)
269274,270989,"Mechanical Engineering (4 Years, Bachelor of Technology)","National Institute of Advanced Manufacturing Technology, Ranchi",SC,All India,Gender-Neutral
366917,366917,"Mechanical Engineering (4 Years, Bachelor of Technology)","National Institute of Advanced Manufacturing Technology, Ranchi",SC,All India,Female-only (including Supernumerary)
102223,114520,"Metallurgy and Materials Engineering (4 Years, Bachelor of Technology)","National Institute of Advanced Manufacturing Technology, Ranchi",OPEN,All India,Gender-Neutral
155095,168126,"Metallurgy and Materials Engineering (4 Years, Bachelor of Technology)","National Institute of Advanced Manufacturing Technology, Ranchi",OPEN,All India,Female-only (including Supernumerary)
121709,137338,"Metallurgy and Materials Engineering (4 Years, Bachelor of Technology)","National Institute of Advanced Manufacturing Technology, Ranchi",EWS,All India,Gender-Neutral
228883,229356,"Metallurgy and Materials Engineering (4 Years, Bachelor of Technology)","National Institute of Advanced Manufacturing Technology, Ranchi",EWS,All India,Female-only (including Supernumerary)
135372,139664,"Metallurgy and Materials Engineering (4 Years, Bachelor of Technology)","National Institute of Advanced Manufacturing Technology, Ranchi",OBC-NCL,All India,Gender-Neutral
195447,200958,"Metallurgy and Materials Engineering (4 Years, Bachelor of Technology)","National Institute of Advanced Manufacturing Technology, Ranchi",OBC-NCL,All India,Female-only (including Supernumerary)
475613,475613,"Metallurgy and Materials Engineering (4 Years, Bachelor of Technology)","National Institute of Advanced Manufacturing Technology, Ranchi",SC,All India,Female-only (including Supernumerary)
645306,645306,"Metallurgy and Materials Engineering (4 Years, Bachelor of Technology)","National Institute of Advanced Manufacturing Technology, Ranchi",ST,All India,Gender-Neutral
726727,726727,"Metallurgy and Materials Engineering (4 Years, Bachelor of Technology)","National Institute of Advanced Manufacturing Technology, Ranchi",ST,All India,Female-only (including Supernumerary)
134960,155892,"Production and Industrial Engineering (4 Years, Bachelor of Technology)","National Institute of Advanced Manufacturing Technology, Ranchi",OPEN,All India,Gender-Neutral
205363,227084,"Production and Industrial Engineering (4 Years, Bachelor of Technology)","National Institute of Advanced Manufacturing Technology, Ranchi",OPEN,All India,Female-only (including Supernumerary)
167033,173630,"Production and Industrial Engineering (4 Years, Bachelor of Technology)","National Institute of Advanced Manufacturing Technology, Ranchi",EWS,All India,Gender-Neutral
264082,264082,"Production and Industrial Engineering (4 Years, Bachelor of Technology)","National Institute of Advanced Manufacturing Technology, Ranchi",EWS,All India,Female-only (including Supernumerary)
163048,203730,"Production and Industrial Engineering (4 Years, Bachelor of Technology)","National Institute of Advanced Manufacturing Technology, Ranchi",OBC-NCL,All India,Gender-Neutral
229564,244239,"Production and Industrial Engineering (4 Years, Bachelor of Technology)","National Institute of Advanced Manufacturing Technology, Ranchi",OBC-NCL,All India,Female-only (including Supernumerary)
324164,324164,"Production and Industrial Engineering (4 Years, Bachelor of Technology)","National Institute of Advanced Manufacturing Technology, Ranchi",SC,All India,Gender-Neutral
